MntWines,MntMeatProducts,MntSweetProducts,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1.8913122290505249,3.02123979815016,1.645924955213801,0.6597569567352587,1.1957446190387764,0.3834158078154064,-1.3615884766475277
2.093751807516003,-0.2277845564542243,0.9939315292044142,1.0126776929948358,1.1957446190387764,1.9239564526701327,-0.9550628934831874
-0.7582646067476476,-0.4866353978924858,-0.2859074181473455,-0.3990052520434726,-0.5675654182534284,-0.5409085790974296,0.6710394391741732
-0.6004808176495542,-0.401839432593745,-0.2134637041463024,-0.3990052520434726,-0.5675654182534284,0.075307678844461,0.264513856009833
-0.7671957646211246,-0.5089501256026807,-0.1651678948122738,-0.3990052520434726,-0.5675654182534284,-0.2328004501264842,0.264513856009833
-0.7046776595067857,-0.5625054721071486,-0.5756822741515175,-0.3990052520434726,-0.5675654182534284,-0.8490167080683749,0.264513856009833
-0.6451366070169392,-0.4063023781357839,-0.2859074181473455,-0.0460845157838955,-0.5675654182534284,-0.2328004501264842,-0.5485373103188472
1.4626166511236296,0.3434724729267663,-0.6481259881525605,1.365598429254413,0.8430826115803354,0.075307678844461,-0.9550628934831874
-0.7761269224946016,-0.4866353978924858,0.0280153425238408,-1.104846724562627,-0.5675654182534284,0.075307678844461,-1.3615884766475277
-0.5052151336657997,1.1378767794097064,4.060715421915234,1.0126776929948358,0.1377585966634535,-0.2328004501264842,-0.5485373103188472
0.280726759200175,-0.4330800513880179,-0.6481259881525605,-0.0460845157838955,0.4904206041218945,0.6915239367863518,-1.3615884766475277
-0.8029203961150325,-0.5625054721071486,-0.4790906554834601,-0.7519259883030498,-0.9202274257118692,-0.5409085790974296,0.6710394391741732
-0.7969662908660479,-0.2456363386223803,0.3177901985280128,-0.3990052520434726,-0.5675654182534284,0.3834158078154064,-0.5485373103188472
-0.8445991328579252,-0.6785420562001624,-0.5998301788185318,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134
-0.8833008169763255,-0.7097826749944353,-0.5756822741515175,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,0.6710394391741732
-0.6987235542578011,-0.5714313631912266,-0.5032385601504745,-0.7519259883030498,-0.2149034107949874,-0.8490167080683749,0.6710394391741732
-0.2134639764655514,0.1337140324509338,1.0663752432054572,0.6597569567352587,0.8430826115803354,0.3834158078154064,-0.5485373103188472
-0.7791039751190939,-0.1653033188656785,-0.5756822741515175,-0.0460845157838955,-0.5675654182534284,-0.5409085790974296,1.4840906055028535
-0.8922319748498024,-0.7231715116205523,-0.4549427508164458,-1.104846724562627,-0.5675654182534284,-0.5409085790974296,-0.9550628934831874
0.3551530748124832,0.3211577452165713,0.4626776265300988,1.0126776929948358,-0.2149034107949874,1.9239564526701327,-0.5485373103188472
-0.3385001866942293,0.9504330666440688,3.915827993913149,-0.0460845157838955,0.4904206041218945,0.075307678844461,-1.7681140598118676
-0.3504083971921986,-0.3482840860892771,-0.5273864648174889,0.6597569567352587,-0.5675654182534284,-0.2328004501264842,1.0775650223385134
-0.8862778696008178,-0.7053197294523963,-0.6481259881525605,-1.104846724562627,-0.9202274257118692,-1.1571248370393203,1.0775650223385134
-0.8297138697354636,-0.7097826749944353,-0.6481259881525605,-0.7519259883030498,-0.9202274257118692,-0.8490167080683749,-0.142011727154507
0.4236252851758068,0.2095841066655966,1.718368669214844,0.6597569567352587,0.4904206041218945,2.2320645816410787,-0.5485373103188472
-0.8773467117273408,-0.6517643829479284,-0.5756822741515175,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,-0.142011727154507
-0.344454291943214,-0.4509318335561739,-0.1651678948122738,-0.0460845157838955,-0.2149034107949874,0.075307678844461,-0.142011727154507
-0.4694905021718917,-0.5937460909014216,-0.6239780834855462,-0.0460845157838955,-0.5675654182534284,-0.5409085790974296,0.264513856009833
2.37061770159379,-0.5401907443969537,-0.6481259881525605,-0.3990052520434726,0.4904206041218945,1.3077401947282423,1.0775650223385134
-0.752310501498663,-0.6160608186116165,-0.5756822741515175,-0.3990052520434726,-0.5675654182534284,-1.1571248370393203,1.4840906055028535
-0.1241523977307816,-0.4152282692198619,-0.0927241808112308,0.6597569567352587,0.1377585966634535,-0.2328004501264842,0.6710394391741732
-0.7969662908660479,-0.6517643829479284,-0.6239780834855462,-0.7519259883030498,-0.9202274257118692,-0.8490167080683749,1.4840906055028535
0.959494757584426,-0.2991916851268482,-0.1168720854782451,0.6597569567352587,0.1377585966634535,1.9239564526701327,-0.5485373103188472
0.506982758661592,0.044455121610154,-0.1410199901452594,1.7185191655139902,-0.2149034107949874,0.9996320657572972,0.264513856009833
-0.7969662908660479,-0.7320974027046302,-0.6481259881525605,-1.104846724562627,-0.9202274257118692,-0.5409085790974296,-0.142011727154507
0.2241627593348208,0.1024734136566608,3.505313614573905,0.3068362204756816,0.8430826115803354,1.9239564526701327,-0.9550628934831874
-0.8743696591028485,-0.6830050017422014,-0.5998301788185318,-1.104846724562627,-0.5675654182534284,-1.1571248370393203,0.264513856009833
0.9446094944619644,-0.0046372793522748,-0.0685762761442164,0.3068362204756816,0.8430826115803354,1.9239564526701327,-0.142011727154507
-0.1122441872328123,1.7269855909588532,-0.0927241808112308,-0.0460845157838955,0.4904206041218945,0.9996320657572972,-1.7681140598118676
0.2330939172082977,0.2185099977496746,0.0280153425238408,0.6597569567352587,0.8430826115803354,0.9996320657572972,-0.9550628934831874
0.2837038118246673,0.8968777201396011,2.2979183812231883,1.0126776929948358,0.4904206041218945,-0.5409085790974296,-0.5485373103188472
-0.8743696591028485,-0.7187085660785133,-0.6481259881525605,-1.457767460822204,-0.9202274257118692,-0.8490167080683749,-0.142011727154507
-0.8922319748498024,-0.7187085660785133,-0.5998301788185318,-1.457767460822204,-0.9202274257118692,-0.8490167080683749,0.6710394391741732
-0.2938443973268443,0.1694175967872457,3.0465034259006325,-0.7519259883030498,2.253730641414099,-0.5409085790974296,-1.7681140598118676
0.7213305476250397,-0.2322475019962633,-0.1410199901452594,1.0126776929948358,-0.2149034107949874,1.6158483236991878,-0.142011727154507
-0.734448185751709,-0.3304323039211211,-0.4790906554834601,-0.3990052520434726,-0.2149034107949874,-0.5409085790974296,-0.142011727154507
-0.1062900819838276,1.932281085892647,-0.3583511321483885,1.0126776929948358,0.8430826115803354,0.3834158078154064,0.264513856009833
1.32269517777249,-0.0224890615204308,0.3177901985280128,-0.0460845157838955,-0.2149034107949874,0.9996320657572972,1.0775650223385134
-0.8743696591028485,-0.7142456205364743,-0.6239780834855462,-1.457767460822204,-0.9202274257118692,-0.8490167080683749,-0.142011727154507
-0.8862778696008178,-0.6963938383683184,-0.5998301788185318,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134
-0.8833008169763255,-0.6473014374058894,-0.3100553228143598,-0.7519259883030498,-0.5675654182534284,-0.8490167080683749,0.264513856009833
0.5516385480289769,0.3211577452165713,1.9598477158849876,1.365598429254413,1.5484066264972174,1.6158483236991878,0.264513856009833
1.802000650315755,2.5392416796099493,4.03656751724822,1.0126776929948358,1.5484066264972174,0.9996320657572972,-1.3615884766475277
0.6826288635066394,1.445820021810397,2.3945099998912456,0.3068362204756816,0.8430826115803354,1.6158483236991878,-1.7681140598118676
0.7540781264944553,3.0301656892342383,2.563545332560346,1.0126776929948358,1.5484066264972174,1.3077401947282423,-0.9550628934831874
0.4504187587962378,-0.2679510663325753,-0.1168720854782451,0.3068362204756816,0.4904206041218945,-0.5409085790974296,-1.3615884766475277
-0.0318637663715194,2.0929471254060505,2.41865790455826,-0.3990052520434726,1.5484066264972174,0.9996320657572972,-1.7681140598118676
-0.6600218701394008,-0.5937460909014216,-0.5998301788185318,6.659409473148069,-0.5675654182534284,-1.4652329660102656,-2.174639642976208
-0.5736873440291232,-0.1295997545293666,-0.0927241808112308,0.6597569567352587,-0.5675654182534284,-0.2328004501264842,0.6710394391741732
1.6710103348380925,2.686518882497236,0.2694943891939841,-0.0460845157838955,2.60639264887254,-0.2328004501264842,-0.9550628934831874
-0.8981860800987871,-0.7231715116205523,-0.4307948461494315,-1.104846724562627,-0.9202274257118692,-0.8490167080683749,1.0775650223385134
0.2271398119593131,-0.0403408436885868,1.5493333365457438,1.7185191655139902,0.1377585966634535,0.3834158078154064,0.6710394391741732
1.2750623357806128,0.8343964825510553,-0.3583511321483885,2.071439901773567,0.1377585966634535,-0.2328004501264842,0.6710394391741732
0.2063004435878668,-0.1786921554917954,0.5109734358641275,0.3068362204756816,-0.2149034107949874,1.6158483236991878,-0.5485373103188472
0.8761372840986408,1.9233551948085688,3.360426186571819,0.3068362204756816,1.1957446190387764,-0.5409085790974296,-0.9550628934831874
-0.7999433434905402,-0.4464688880141348,-0.4066469414824171,-0.7519259883030498,-0.5675654182534284,-0.5409085790974296,0.6710394391741732
0.3521760221879909,1.6511155167441904,3.650201042575991,1.365598429254413,1.1957446190387764,-0.2328004501264842,-0.5485373103188472
-0.6838382911353394,0.2274358888337526,-0.0685762761442164,0.6597569567352587,-0.5675654182534284,0.075307678844461,1.0775650223385134
0.1259200227265739,1.6154119524078785,1.1629668618735145,1.365598429254413,0.1377585966634535,-0.2328004501264842,-0.5485373103188472
0.1288970753510663,-0.5268019077708367,-0.3342032274813741,1.365598429254413,-0.5675654182534284,0.075307678844461,0.264513856009833
